Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,2D boundary of,achieves_planned_objective,adjacent to,alternative term,antisymmetric property,bearer of,BFO CLIF specification label,BFO OWL specification label,bound_to,concretizes,contains process,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,derives from,derives into,Description,disposition of,editor note,editor preferred term~editor preferred label,elucidation,example of usage,expand assertion to,expand expression to,FGED alternative term,first order logic expression,Format,function of,has 2D boundary,has associated axiom(fol),has associated axiom(nl),has axiom label,has category label,has coordinate unit label,has curation status,has disposition,has disposition to bind,has function,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has member,has obsolescence reason,has organization member,has part,has participant,has performer,has quality,has role,has specified numeric value,has specified value,has time stamp,has value specification,has x coordinate value,has y coordinate value,has z coordinate value,has_feature_value,has_specified_input,has_specified_output,has_supplier,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#minQualifiedCardinality,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/page,IEDB alternative term,immediately preceded by,immediately precedes,imported from,in branch,inheres in,is about,is allocated id range,is concretized as,is denotator type,is duration of,is grain of,is member of organization,is quality measured as,is quality measurement of,is quality specification of,is_manufactured_by,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,label,Language,located in,location of,member of,mentions,NIAID GSCID-BRC alternative term,objective_achieved_by,OBO foundry unique label,obsolete_describes,obsolete_has_function,obsolete_has_quality,obsolete_has_role,obsolete_is_concretization_of,obsolete_is_concretized_as,obsolete_is_described_by,obsolete_is_realized_by,obsolete_materially denotes,obsolete_realizes,obsolete_represents,obsolete_results_from,obsolete_specifically denotes,obsoleted_has_specified_input_information,obsoleted_has_specified_output_information,obsoleted_is_device_for,obsoleted_is_reagent_in,obsoleted_is_specified_information_intput_of,obsoleted_is_specified_information_output_of,obsoleted_utilizes_device,obsoleted_utilizes_reagent,occurs in,ontology term requester,part of,participates in,preceded by,precedes,process is result of,provides_service_consumer_with,Publisher,quality is specified as,quality of,realized in,realizes,Relation,Resource Identifier,Resource Type,retired from use as of,Rights Management,role of,shorthand,Source,specifies value of,starts,Subject and Keywords,supplies,surrounded by,temporal interpretation,temporal relation,term editor,term replaced by,term tracker item,Title
http://purl.obolibrary.org/obo/OBI_0001929,mass value specification,,A value specification that specifies the mass of some thing.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001931,,,,,,,,,,,,,,,,,A value specification that specifies the mass of some thing.,,,,,,,,mass value specification,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mass value specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PATO_0000125,,,,,,,PERSON:Bjoern Peters,,,
http://purl.obolibrary.org/obo/OBI_0001905,secondary cultured cell population,secondary cell culture sample,"A cultured cell population that is derived through one or more passages in culture.|The concept of a 'secondary cultured cell population' covers cell lines as well as cultured cell populations more immediately derived from a primary culture which have yet to achieve adequate genetic stability and compositional homogeneity to be considered a cell line. The extent of the collection of cells in a 'secondary cultured cell population' is restricted only in that all cell members must share a propagation history (ie be derived through a common lineage of passages from an initial culture).  Secondary cultured cell populations can be under active culture, stored in a quiescent state for future use, or applied experimentally.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0100060,,,,secondary cell culture sample,,,,,,,,,,,,,A cultured cell population that is derived through one or more passages in culture.,PERSON:Matthew Brush,,,,,,"The term 'secondary cell culture' is generally used in biological texts/protocols to refer to any culture of cells following an initial passage.  We include it here because there are often a number of passages between a primary culture and the establishment of a stable, homogenous cell line.  Such cultures are considered to be 'secondary cultures' but not 'cell lines' during this intermediate passaging/selection period between their derivation from a 'primary cell culture' and derivation into a 'cell line', which is a more specific type of secondary culture.",secondary cultured cell population,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,http://purl.obolibrary.org/obo/OBI_0001866,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001905,,,,,,"The concept of a 'secondary cultured cell population' covers cell lines as well as cultured cell populations more immediately derived from a primary culture which have yet to achieve adequate genetic stability and compositional homogeneity to be considered a cell line. The extent of the collection of cells in a 'secondary cultured cell population' is restricted only in that all cell members must share a propagation history (ie be derived through a common lineage of passages from an initial culture).  Secondary cultured cell populations can be under active culture, stored in a quiescent state for future use, or applied experimentally.",,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0600037,,,secondary cultured cell population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Matthew Brush,,,
http://purl.obolibrary.org/obo/OBI_0000584,anion exchange column,,An anion exchange column is a chromatography column that is used in anion exchange chromatography and which enables the separation of anion mixtures.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000560,,,,,,,,,,,,,,,,,An anion exchange column is a chromatography column that is used in anion exchange chromatography and which enables the separation of anion mixtures.,GROUP:<http://msi-ontology.sourceforge.net>|http://msi-ontology.sourceforge.net/ontology/CHROM.owl#msi_01095,,,,,,,anion exchange column,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anion exchange column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,
http://purl.obolibrary.org/obo/OBI_0000595,pulsed amperometric detector,PAD,"A chromatography detector as used by high-performance anion exchange chromatography that provides sensitive and specific detection of carbohydrates. Pulsed Electrochemical Detection (PED) allows simple, sensitive, and direct detection of numerous polar aliphatic compounds, especially carbohydrates. This technique exploits the electrocatalytic activity of noble metal electrode surfaces to oxidize various polar functional groups. In PED, multi-step potential-time waveforms at Au and Pt electrodes realize amperometric/coulometric detection while maintaining uniform and reproducible electrode activity. The response mechanisms in PED are dominated by the surface properties of the electrode, and, as a consequence, members of each chemical class of compounds produce virtually identical voltammetric responses. Thus, the full potential is realized when combined with high performance liquid chromatography (HPLC).",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000832,,,,PAD,,,,,,,,,,,,,"A chromatography detector as used by high-performance anion exchange chromatography that provides sensitive and specific detection of carbohydrates. Pulsed Electrochemical Detection (PED) allows simple, sensitive, and direct detection of numerous polar aliphatic compounds, especially carbohydrates. This technique exploits the electrocatalytic activity of noble metal electrode surfaces to oxidize various polar functional groups. In PED, multi-step potential-time waveforms at Au and Pt electrodes realize amperometric/coulometric detection while maintaining uniform and reproducible electrode activity. The response mechanisms in PED are dominated by the surface properties of the electrode, and, as a consequence, members of each chemical class of compounds produce virtually identical voltammetric responses. Thus, the full potential is realized when combined with high performance liquid chromatography (HPLC).",WEB:<http://adsabs.harvard.edu/abs/2004SPIE.5261..103L>|http://msi-ontology.sourceforge.net/ontology/CHROM.owl#msi_01240,,,,,,,pulsed amperometric detector,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pulsed amperometric detector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,
http://purl.obolibrary.org/obo/OBI_0001916,DNA replication identification objective,,"A molecular feature identification objective that aims to examine charateristics of DNA replication, such as replication time.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000131,,,,,,,,,,,,,,,,,"A molecular feature identification objective that aims to examine charateristics of DNA replication, such as replication time.",Group: Penn Group,,,,,,,DNA replication identification objective,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNA replication identification objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Stoeckert, Jie Zheng",,,
http://purl.obolibrary.org/obo/OBI_0002513,placenta specimen,,A specimen that is derived from placenta.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001479|http://purl.obolibrary.org/obo/OBI_0100051,,,,,,,,,,,,,,,,,A specimen that is derived from placenta.,"Chris Stoeckert, Penn Medicine Biobank",,,,,,,placenta specimen,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placenta specimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Stoeckert,,,
http://purl.obolibrary.org/obo/OBI_0400168,microtome,,"A microtome is a mechanical instrument used to cut biological specimens into very thin segments for further treatment (e.g. ISH) and ultimately microscopic or histologic examination. Most microtomes provide cooling facilities (cryo-microtome) and use a steel blade to cut a slice of defined thickness. Some are automatic, and some are driven by hand.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000932,,,,,,,,,,,,,,,,,"A microtome is a mechanical instrument used to cut biological specimens into very thin segments for further treatment (e.g. ISH) and ultimately microscopic or histologic examination. Most microtomes provide cooling facilities (cryo-microtome) and use a steel blade to cut a slice of defined thickness. Some are automatic, and some are driven by hand.",PERSON: Daniel Schober,,,,,,,microtome,,PMID: 9974145.Serial sectioning of thick tissue with a novel vibrating blade microtome. Brain Res Brain Res Protoc. 1999 Jan;3(3):302-7.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,http://purl.obolibrary.org/obo/OBI_0000372|http://purl.obolibrary.org/obo/OBI_0000379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0400168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microtome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Phillippe Rocca-Serra,,,
http://purl.obolibrary.org/obo/GO_0030097,hemopoiesis,,"The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates.",FALSE,,,http://purl.obolibrary.org/obo/GO_0008150,,,,,,,,,,,,,,,,,"The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates.",,,,,,,,hemopoiesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0030097,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,hemopoiesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001123,microdissection instrument,,A device that is used for the dissection of tissues under magnification.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000968,,,,,,,,,,,,,,,,,A device that is used for the dissection of tissues under magnification.,http://medical-dictionary.thefreedictionary.com/microdissection,,,,,,,microdissection instrument,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microdissection instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/OBI_0001134,agarose gel electrophoresis system,,"A gel electrophoresis system that is used to separate DNA or RNA molecules by size, achieved by moving negatively charged nucleic acid molecules through an agarose matrix with an electric field.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001053,,,,,,,,,,,,,,,,,"A gel electrophoresis system that is used to separate DNA or RNA molecules by size, achieved by moving negatively charged nucleic acid molecules through an agarose matrix with an electric field.",http://en.wikipedia.org/wiki/Agarose_gel_electrophoresis,,,,,,,agarose gel electrophoresis system,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agarose gel electrophoresis system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/OBI_1110047,cultured CD3+ T cell population,CD3+ T cell culture sample,A T cell population characterized by expressing the CD3 molecule on its surface.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001875,,,,CD3+ T cell culture sample,,,,,,,,,,,,,A T cell population characterized by expressing the CD3 molecule on its surface.,IEDB,,,,,,,cultured CD3+ T cell population,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cultured CD3+ T cell population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0001952,flash freezing,,"A freezing process by which material entities are quickly frozen by subjecting them to cryogenic temperatures, or in direct contact with Liquid nitrogen at -320.8F or -196°C. ",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001953,,,,,,,,,,,,,,,,,"A freezing process by which material entities are quickly frozen by subjecting them to cryogenic temperatures, or in direct contact with Liquid nitrogen at -320.8F or -196°C. ",WEB: http://en.wikipedia.org/wiki/Flash_freezing,,,,,,,flash freezing,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash freezing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Person: Mathias Brochhausen, Jie Zheng",,,
http://purl.obolibrary.org/obo/OBI_0001963,target subfragment specification,target subfragment,"is a directive information specifying a genomic region, possibly located in a coding genomic region, which is the focus of a planned process such as an assay, for instance in a environmental gene survey",FALSE,,,http://purl.obolibrary.org/obo/IAO_0000033,,,,,,,,,,,,,,,,,"is a directive information specifying a genomic region, possibly located in a coding genomic region, which is the focus of a planned process such as an assay, for instance in a environmental gene survey",PRS for OBI,,,,,,,target subfragment specification,,"http://www.ncbi.nlm.nih.gov/pubmed/23335919

""performing a profiling of microbial phylogenetic composition using massively-parallel pyrotag sequencing targeting the V9 hypervariable region (used as target subfragment) of the 18S ribosomal RNA (rRNA) gene (used as target gene)",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target subfragment,target subfragment specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Philippe Rocca-Serra,,,
http://purl.obolibrary.org/obo/OBI_0001699,antibody cross-blocking assay,antibody inhibition of antibody binding,"A competitive inhibition of binding assay in which two antibodies that are known to bind the same antigen are tested for the ability of one antibody to inhibit binding of the other antibody to the antigen, thereby determining if they have overlapping binding sites.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001593,,,,antibody inhibition of antibody binding,,,,,,,,,,,,,"A competitive inhibition of binding assay in which two antibodies that are known to bind the same antigen are tested for the ability of one antibody to inhibit binding of the other antibody to the antigen, thereby determining if they have overlapping binding sites.",IEDB,,,,,,,antibody cross-blocking assay,,Testing two antibodies that bind the HBV core protein for the ability of one antibody pre-incubated with the protein in solution to inhibit binding to the other antibody which is plate-bound in an ELISA format.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,antibody cross-blocking assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_1110036,JY cell line,,The JY cell line is an Epstein-Barr virus (EBV)-immortalised b cell lymphoblastoid line.(wikipedia),FALSE,,,http://purl.obolibrary.org/obo/CLO_0009828,,,,,,,,,,,,,,,,,The JY cell line is an Epstein-Barr virus (EBV)-immortalised b cell lymphoblastoid line.(wikipedia),IEDB,,,,,,,JY cell line,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JY cell line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0002560,family status inclusion criterion,,"An inclusion criterion that defines and states one or more family statuses, which, if met, makes a human being suitable for a given task or participation in a given process.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0500027,,,,,,,,,,,,,,,,,"An inclusion criterion that defines and states one or more family statuses, which, if met, makes a human being suitable for a given task or participation in a given process.",,,,,,,,family status inclusion criterion,,"""included married and unmarried patients"", ""included divorced individuals""",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,family status inclusion criterion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Brochhausen,,,
http://purl.obolibrary.org/obo/OBI_0000224,sub-investigator role,sub-investigator,a worker role authorized to make study-related decisions and carry out tasks related to the study; this role occurs during the study timeline,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000116,,,,sub-investigator,,,,,,,,,,,"CDISC definition:  Sub-investigator. Any member of the clinical trial team designated and supervised by the investigator at a trial site to perform critical trial-related procedures and/or to make important trial-related decisions (e.g., associates, residents, research fellows) [ICH] See associates, residents, research fellows",,a worker role authorized to make study-related decisions and carry out tasks related to the study; this role occurs during the study timeline,,,,,,,,sub-investigator role,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-investigator role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person: Jennifer Fostel,,,
http://purl.obolibrary.org/obo/OBI_0000235,standard error,,"A quantitative confidence value which is the standard deviations of the sample in a frequency distribution, obtained by dividing the standard deviation by the total number of cases in the frequency distribution.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000071,,,,,,,,,,,,,,,see P-Value,,"A quantitative confidence value which is the standard deviations of the sample in a frequency distribution, obtained by dividing the standard deviation by the total number of cases in the frequency distribution.",group:OBI,,,,,,,standard error,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Chris Stoeckert,,,
http://purl.obolibrary.org/obo/OBI_0001181,binding datum,,"A data item that states if two or more material entities have the disposition to form a complex, and if so, how strong that disposition is. ",FALSE,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,,,,,,,,"A data item that states if two or more material entities have the disposition to form a complex, and if so, how strong that disposition is. ",,,,,,,,binding datum,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,binding datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bjoern Peters; Randi Vita,,,
http://purl.obolibrary.org/obo/OBI_0002502,cerebrospinal fluid specimen,,A specimen that is derived from cerbrospinal fluid.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001479|http://purl.obolibrary.org/obo/OBI_0100051,,,,,,,,,,,,,,,,,A specimen that is derived from cerbrospinal fluid.,"Chris Stoeckert, Penn Medicine Biobank",,,,,,,cerebrospinal fluid specimen,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cerebrospinal fluid specimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Stoeckert,,,
http://purl.obolibrary.org/obo/OBI_0400157,oil bath,,An oil bath is a temperature control bath in which oil acts as contact medium for the temperature transfer (from heating or cooling elements to the sample).,FALSE,,,http://purl.obolibrary.org/obo/OBI_0400120,,,,,,,,,,,,,,,,,An oil bath is a temperature control bath in which oil acts as contact medium for the temperature transfer (from heating or cooling elements to the sample).,PERSON: Daniel Schober,,,,,,,oil bath,,An oil bath was used to allow for fast reaction of two chemical compounds during a 2 hour period.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0400157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oil bath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Schober,,,
http://purl.obolibrary.org/obo/OBI_0001974,Ion 314 Chip v2,Ion PGM 314 Chip v2|Ion 314 Chip|Ion PGM 314 Chip,"An ion semiconductor chip manufactured by Life Technologies which detects polymerase-driven base incorporation to translate into digital form. The 314 chip is compatible with the Ion Torrent PGM and has a run time of:

2.3 hours for 200 bp reads with an output of 30-50 Mb,
3.7 hours for 400 bp reads with an output of 60-100 Mb.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001973,,,,Ion PGM 314 Chip v2|Ion 314 Chip|Ion PGM 314 Chip,,,,,,,,,,,,,"An ion semiconductor chip manufactured by Life Technologies which detects polymerase-driven base incorporation to translate into digital form. The 314 chip is compatible with the Ion Torrent PGM and has a run time of:

2.3 hours for 200 bp reads with an output of 30-50 Mb,
3.7 hours for 400 bp reads with an output of 60-100 Mb.",http://www.lifetechnologies.com/us/en/home/life-science/sequencing/next-generation-sequencing/ion-torrent-next-generation-sequencing-workflow/ion-torrent-next-generation-sequencing-run-sequence/ion-pgm-ion-proton-system-chips.html,,,,,,"Issue Tracker #766
https://sourceforge.net/p/obi/obi-terms/766/",Ion 314 Chip v2,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ion 314 Chip v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Sagar Jain,,,
http://purl.obolibrary.org/obo/OBI_1110083,host of immune response role,,"is a role borne by an organism. It is realized by the organism during an immunization or an immune response taking place inside or on the surface of the organism, and in which the responding or stimulated immune system is part of the host.",FALSE,,,http://purl.obolibrary.org/obo/BFO_0000023,,,,,,,,,,,,,,,,,"is a role borne by an organism. It is realized by the organism during an immunization or an immune response taking place inside or on the surface of the organism, and in which the responding or stimulated immune system is part of the host.",IEDB,,,,,,"03/21/2010: This sense of 'host' is used not only in infectious diseases but also allergy, cancer, transplantation, etc. which is why it is needed separately from the 'host of infectious agent' meaning, which will be imported from IDO.",host of immune response role,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,host of immune response role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_1110094,immunization,,The process of an epitope that is part of or derived from an immunogen coming into contact with adaptive immune cells resulting in these cells acquiring immune effector functions specific for the epitope.,FALSE,,,http://purl.obolibrary.org/obo/GO_0008150,,,,,,,,,,,,,,,,,The process of an epitope that is part of or derived from an immunogen coming into contact with adaptive immune cells resulting in these cells acquiring immune effector functions specific for the epitope.,IEDB,,,,,,,immunization,,Infection with influenza (the immunogen) leading to B cells producing antibodies (the effector function) against surface regions of the HA protein (the epitope).,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,immunization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0500013,hyper graeco latin square design,,PRS to do,FALSE,,,http://purl.obolibrary.org/obo/OBI_0500007,,,,,,,,,,,,,,,no example found in pubmed->not in use in the community,,PRS to do,Adapted from: http://www.itl.nist.gov/div898/handbook/pri/section3/pri3321.htm and,,,,,,,hyper graeco latin square design,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0500013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyper graeco latin square design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra,,,
http://purl.obolibrary.org/obo/OBI_0500024,standard compliance rule,,a  standard compliance rule is a compliance rule which defines conformity to a representation standard,FALSE,,,http://purl.obolibrary.org/obo/OBI_0500023,,,,,,,,,,,,,,,,,a  standard compliance rule is a compliance rule which defines conformity to a representation standard,PRS,,,,,,,standard compliance rule,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard compliance rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRS,,,
