Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_objective,achieves_planned_objective,adjacent_to,age_at_time_of_sampling,agent_in,alternative term,antibody_produced_by,antisymmetric property,author_of,bearer_of,construct_backbone,contact_email,contained_in,contains,contributor,creator,curator note,database_cross_reference,date/time,definition,definition,definition source,DeprecatedProperty,derived_into,derives from (ro),derives_from_cell_line,derives_from_material_anatomical_entity,derives_from_organism,derives_from_organism_or_virus,derives_from_specimen,description,develops into,editor note,editor preferred term,example of usage,expand assertion to,expand expression to,expressed_in_organism,expresses_construct,first order logic expression,first_name,funded_by,funds,gene_cross_reactivity,has curation status,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has input,has obsolescence reason,has output,has_accession_number,has_affected_gene_entrez_id,has_affiliation,has_agent,has_alternative_id,has_antibody_registry_ID,has_antibody_target,has_application_toward,has_author,has_bacterial_host_strain,has_biosafety_level,has_CAS_number,has_catalog_number,has_clone_ID,has_co-developed_line,has_conjugate,has_contact,has_derived_specimen,has_diagnosis,has_diagnosis_description,has_director,has_documentation,has_eligibility_requirment,has_end_date,has_entrez_gene_id,has_expertise,has_format,has_function,has_gene_symbol,has_geographic_restriction,has_immunogenic_material,has_improper_part,has_InChI_key,has_infectious_history,has_input_type,has_insert_size,has_integral_part,has_inventory_number,has_IUPAC_name,has_lot_number,has_mammalian_phenotype,has_manufacturer,has_molecular_weight,has_narrow_synonym,has_obo_namespace,has_organization_member,has_output_type,has_parental_strain_name,has_part,has_participant,has_pathological_stage,has_phase,has_phenotype,has_phenotype_anatomical_entity,has_phenotype_annotation,has_phenotype_biological_process,has_phenotype_quality,has_phenotypic_sex,has_PI,has_potency,has_preparation_technique,has_producer_cell_type,has_producer_strain,has_proper_part,has_PubChem_CID,has_PubMed_ID,has_purity_grade,has_related_synonym,has_relationship_to_proband,has_residency_requirement,has_restriction,has_role,has_selectable_marker,has_sequence,has_sequence_alteration,has_software_license,has_source,has_specified_input,has_specified_output,has_start_date,has_study_population,has_tag,has_topic,has_uniPROT_ID,has_url,has_viability,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://eagle-i.org/ont/app/1.0/inPropertyGroup,http://eagle-i.org/ont/app/1.0/preferredDefinition,http://eagle-i.org/ont/app/1.0/preferredLabel,http://purl.obolibrary.org/obo/ERO_0002026,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#bottomObjectProperty,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,http://www.w3.org/2004/02/skos/core#notation,human_study_performed_by,implements,imported from,improper_part_of,in branch,in_subset,infects_target_organism,inheres in,integral_part_of,is denotator type,is_contact_for,is_director_of,is_encoded_in,is_manufactured_by,is_matching_specimen,is_member_of_organization,is_member_of_resource_collection,is_performed_by,is_PI_of,is_realized_by,is_specified_output_of,lab_data_format,lab_delivery_address,last_name,library_count,located_in,location of,mailing_address,matching_specimen,member of,model_number,model_of,objective_achieved_by,objective_achieved_by_operation,OBO foundry unique label,obsolete_is_member_of_family,obsolete_production_funded_by,obsolete_relationship_to_proband,occurs_in,operating_system,organism_generated_from_construct,originates_from_country,output_of,part_of,participates in,participates_in_human_study,performs,performs_human_study,phone_number,preceded_by,precedes,produced_by,produces,proper_part_of,provides_access_to,provides_service,realizes,realizes_protocol,recognizes_protein_uniprot_ID,recognizes_species,related_biological_specimen,related_cell_line,related_immunotechnique,related_research_project,related_technique,related_viral_construct,related_virus,relationship,role_of,scope note,service_provided_by,species_non_reactivity,specifies_the_use_of,target_modification,target_subregion,term editor,term replaced by,title,title (dce),transformation_of,transformed_into,used_by,used_to_generate_organism,used_to_study,uses,uses_software,version
http://www.ebi.ac.uk/efo/swo/SWO_0000268,MAGE-ML files,,,false,,,http://www.ebi.ac.uk/swo/data/SWO_3000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAGE-ML files|mage-ml files,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000389,mouse breeding,,"A laboratory animal care technique performed to produce offspring of laboratory mice by pairing mice as mating pairs. Breeding methods include selective breeding, which is the systematic breeding of animals in order to change certain qualities in them, inbreeding, which is the breeding of genetically related mice, and strain breeding, which concentrates on a certain mouse and its offspring, usually involving moderate inbreeding.",false,,,http://purl.obolibrary.org/obo/OBI_0000708,,,,,,,,,,,,,,,,,,,,"A laboratory animal care technique performed to produce offspring of laboratory mice by pairing mice as mating pairs. Breeding methods include selective breeding, which is the systematic breeding of animals in order to change certain qualities in them, inbreeding, which is the breeding of genetically related mice, and strain breeding, which concentrates on a certain mouse and its offspring, usually involving moderate inbreeding.",,http://www.hiiret.fi/eng/breeding/index.html,,,,,,,,,,,,mouse breeding,Breeding transgenic mice.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000389,,,,,,,,,,,,,,,,,mouse breeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Karen Corday,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_330167,Dioscorea villosa,Dioscorea villosa L.,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_4672,,,,,,Dioscorea villosa L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:330167,,,,,,,,,,,,,,,,,Dioscorea villosa,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100333,Jonckheere–Terpstra test,JT test|Jonckheere trend test,,false,,,http://purl.obolibrary.org/obo/IAO_0000064,,,,,,JT test|Jonckheere trend test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100333,,,,,,,,,,,,,,,,,Jonckheere–Terpstra test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebi.ac.uk/efo/swo/SWO_0000386,SNPRMA algorithm,,,false,,,http://purl.obolibrary.org/obo/IAO_0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNPRMA algorithm,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001701,cryogenic freezer,,A freezer that is used to store samples at cryogenic temperatures.,false,,,http://purl.obolibrary.org/obo/ERO_0000979,,,,,,,,,,,,,,,,,,,,A freezer that is used to store samples at cryogenic temperatures.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001701,,,,,,,,,,,,,,,,,cryogenic freezer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001712,methanol fixation,,Alcohol fixation using a solution primarily containing methanol.,false,,,http://purl.obolibrary.org/obo/ERO_0001711,,,,,,,,,,,,,,,,,,,,Alcohol fixation using a solution primarily containing methanol.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001712,,,,,,,,,,,,,,,,,methanol fixation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000759,computer interfacing,,A technique involving connecting computers and peripherals for usability.,false,,,http://purl.obolibrary.org/obo/ERO_0000007,,,,,,,,,,,,,,,,,,,,A technique involving connecting computers and peripherals for usability.,,http://www.lammertbies.nl/comm/index.html,,,,,,,,,,,,,Connecting computers to printers and scanners.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000759,,,,,,,,,,,,,,,,,computer interfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001145,primer library,,A nucleic acid molecule library that contains primer sets used for amplification of target nucleic acid sequences.|Placeholder for class to be imported from the Reagent Ontology (ReO).,false,,,http://purl.obolibrary.org/obo/ERO_0001143,,,,,,,,,,,,,,,,,,,,A nucleic acid molecule library that contains primer sets used for amplification of target nucleic acid sequences.,,http://www.realtimeprimers.com/hustceprli.html,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001145,,,,,,,,,,,,,,,Placeholder for class to be imported from the Reagent Ontology (ReO).,,primer library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0002080,"Euro-Caucasian, English",,,false,,,http://purl.obolibrary.org/obo/ERO_0001976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0002080,,,,,,,,,,,,,,,,,"Euro-Caucasian, English",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Matthew Brush,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001356,fluorescent microscopy,,A light microscopy technique that is used for imaging of fluorescent compounds using fluorescent filters.,false,,,http://purl.obolibrary.org/obo/ERO_0000215,,,,,,,,,,,,,,,,,,,,A light microscopy technique that is used for imaging of fluorescent compounds using fluorescent filters.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,Can be used to examine GFP expressing cells.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001356,,,,,,,,,,,,,,,,,fluorescent microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001420,eye tracking device,Eye tracker,A measurement instrument used for measuring eye positions and eye movement.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,Eye tracker,,,,,,,,,,,,,,A measurement instrument used for measuring eye positions and eye movement.,,https://secure.wikimedia.org/wikipedia/en/wiki/Eye_tracking,,,,,,,,,,,,,Can be used to diagnose eye disorders.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001420,,,,,,,,,,,,,,,,,eye tracking device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100279,sequence-based phylogenetic analysis objective,phylogenomic analysis objective,,false,,,http://purl.obolibrary.org/obo/ERO_0100274,,,,,,phylogenomic analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100279,,,,,,,,,,,,,,,,,sequence-based phylogenetic analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_5052,Aspergillus,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:5052,,,,,,,,,,,,,,,,,Aspergillus,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100266,physiological process monitoring objective,,,false,,,http://purl.obolibrary.org/obo/ERO_0100265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100266,,,,,,,,,,,,,,,,,physiological process monitoring objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_146995,Chrysanthemum indicum,Chrysanthemum indicum L.|Dendranthema indicum,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_13422,,,,,,Chrysanthemum indicum L.|Dendranthema indicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:146995,,,,,,,,,,,,,,,,,Chrysanthemum indicum,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_5943,Oxytricha,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:5943,,,,,,,,,,,,,,,,,Oxytricha,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebi.ac.uk/swo/data/SWO_3000043,Plain text file format,,,false,,,http://www.ebi.ac.uk/swo/data/SWO_3000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plain text file format,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebi.ac.uk/efo/swo/SWO_0000318,'PLM',,it is where we fit a model with probe level and chip level parameters on a probeset by probeset basis,false,,,http://purl.obolibrary.org/obo/IAO_0000064,,,,,,,,,,,,,,,,,,,,it is where we fit a model with probe level and chip level parameters on a probeset by probeset basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'PLM',,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000616,high resolution probe with automatic tuning and matching,"High Resolution Probes with Automatic Tuning and Matching, HR_probe_with_ATM","The Automatic Tuning and Matching (ATM) option for AVANCE spectrometers is available for double resonance probes in fixed-frequency and broadband tunable configurations with either direct or indirect detection. Thus, for multinuclear operation, as often required for applications in inorganic chemistry, ATM facilitates the accurate setting of 90 degree pulse widths on both observe and decoupling channels for each chosen nucleus and each individual sample - even with full automation. Triple resonance probes in fixed-frequency configurations, as typically used for inverse detection with high-field systems.",false,,,http://purl.obolibrary.org/obo/OBI_0000516,,,,,,"High Resolution Probes with Automatic Tuning and Matching, HR_probe_with_ATM",,,,,,,,,,,NMR probe,,,"The Automatic Tuning and Matching (ATM) option for AVANCE spectrometers is available for double resonance probes in fixed-frequency and broadband tunable configurations with either direct or indirect detection. Thus, for multinuclear operation, as often required for applications in inorganic chemistry, ATM facilitates the accurate setting of 90 degree pulse widths on both observe and decoupling channels for each chosen nucleus and each individual sample - even with full automation. Triple resonance probes in fixed-frequency configurations, as typically used for inverse detection with high-field systems.",,GROUP:<http://msi-ontology.sourceforge.net>|http://msi-ontology.sourceforge.net/ontology/NMR.owl#msi_400224,,,,,,,,,,,,high resolution probe with automatic tuning and matching,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000616,,,,,,,,,,,,,,,,,high resolution probe with automatic tuning and matching,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001332,capillary electrophoresis,CZE|CE,An electrophoresis technique used to separate ionic species by their charge and frictional forces and hydrodynamic radius.,false,,,http://purl.obolibrary.org/obo/OBI_0600053,,,,,,CZE|CE,,,,,,,,,,,,,,An electrophoresis technique used to separate ionic species by their charge and frictional forces and hydrodynamic radius.,,https://secure.wikimedia.org/wikipedia/en/wiki/Capillary_zone_electrophoresis,,,,,,,,,,,,,Can be used to identify chiral molecules.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001332,,,,,,,,,,,,,,,,,capillary electrophoresis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100117,information extraction objective,knowledge extraction objective,the objective to identify specficic informtion within text,false,,,http://purl.obolibrary.org/obo/ERO_0100112,,,,,,knowledge extraction objective,,,,,,,,,,,,,,the objective to identify specficic informtion within text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100117,,,,,,,,,,,,,,,,,information extraction objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Kyle Ambert,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100128,anatomical feature detection objective,,,false,,,http://purl.obolibrary.org/obo/ERO_0100127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100128,,,,,,,,,,,,,,,,,anatomical feature detection objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9555,Papio anubis,Anubis baboon|Kenya baboon|olive baboon|Papio cynocephalus anubis|baboon|Papio hamadryas doguera|Papio hamadryas anubis|Papio doguera|Doguera baboon,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9554,,,,,,Anubis baboon|Kenya baboon|olive baboon|Papio cynocephalus anubis|baboon|Papio hamadryas doguera|Papio hamadryas anubis|Papio doguera|Doguera baboon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:9555,,,,,,,,,,,,,,,,,Papio anubis,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001573,DNA sequence data,,A sequence data item that is about the primary structure of DNA,false,,,http://purl.obolibrary.org/obo/ERO_0100362,,,,,,,,,,,,,,,,,"8/29/11 call: This is added after a request from Melanie and Yu. They should review it further. This should be a child of 'sequence data', and as of the current definition will infer there.  ",,,A sequence data item that is about the primary structure of DNA,,OBI call; Melanie Courtout,,,,,,,,,,,,DNA sequence data,The part of a FASTA file that contains the letters ACTGGGAA ,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001573,,,,,,,,,,,,,,,,,DNA sequence data,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI call; Bjoern Peters,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001343,microneurography,,A physiological assay that involves the insertion of metal microelectrodes into nerve fascicles that is used to study autonomic nervous system function.,false,,,http://purl.obolibrary.org/obo/ERO_0001292,,,,,,,,,,,,,,,,,,,,A physiological assay that involves the insertion of metal microelectrodes into nerve fascicles that is used to study autonomic nervous system function.,,http://en.wikipedia.org/wiki/Microneurography,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001343,,,,,,,,,,,,,,,,,microneurography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
